Parthenolide,DMS 273,inhibition,Prism,0,waterfall
Parthenolide,DU145,inhibition,Prism,1,waterfall
Parthenolide,Daoy,inhibition,Prism,0,waterfall
Parthenolide,Detroit 562,inhibition,Prism,0,waterfall
Parthenolide,EBC-1,inhibition,Prism,0,waterfall
Parthenolide,EC-GI-10,inhibition,Prism,0,waterfall
Parthenolide,EFM-192A,inhibition,Prism,1,waterfall
Parthenolide,EFO-21,inhibition,Prism,1,waterfall
Parthenolide,EFO-27,inhibition,Prism,0,waterfall
Parthenolide,EN,inhibition,Prism,1,waterfall
Parthenolide,ES-2,inhibition,Prism,0,waterfall
Parthenolide,ESS-1,inhibition,Prism,0,waterfall
Parthenolide,EWS-502,inhibition,Prism,0,waterfall
Parthenolide,FTC-133,inhibition,Prism,0,waterfall
Parthenolide,FTC-238,inhibition,Prism,0,waterfall
Parthenolide,FaDu,inhibition,Prism,0,waterfall
Parthenolide,G-292 clone A141B1,inhibition,Prism,0,waterfall
Parthenolide,G-361,inhibition,Prism,0,waterfall
Parthenolide,G-401,inhibition,Prism,0,waterfall
Parthenolide,G-402,inhibition,Prism,0,waterfall
Parthenolide,GB-1,inhibition,Prism,1,waterfall
Parthenolide,GCIY,inhibition,Prism,1,waterfall
Parthenolide,GCT,inhibition,Prism,1,waterfall
Parthenolide,GI-1,inhibition,Prism,0,waterfall
Parthenolide,GMS-10,inhibition,Prism,1,waterfall
Parthenolide,GOS-3,inhibition,Prism,1,waterfall
Parthenolide,GP2d,inhibition,Prism,0,waterfall
Parthenolide,GaMG,inhibition,Prism,0,waterfall
Parthenolide,H4,inhibition,Prism,1,waterfall
Parthenolide,HARA [Human squamous cell lung carcinoma],inhibition,Prism,1,waterfall
Parthenolide,HCC-56,inhibition,Prism,0,waterfall
Parthenolide,HCC1143,inhibition,Prism,1,waterfall
Parthenolide,HCC1195,inhibition,Prism,0,waterfall
Parthenolide,HCC1359,inhibition,Prism,0,waterfall
Parthenolide,HCC1419,inhibition,Prism,0,waterfall
Parthenolide,HCC1428,inhibition,Prism,0,waterfall
Parthenolide,HCC1438,inhibition,Prism,1,waterfall
Parthenolide,HCC15,inhibition,Prism,0,waterfall
Parthenolide,HCC1806,inhibition,Prism,0,waterfall
Parthenolide,HCC1937,inhibition,Prism,1,waterfall
Parthenolide,HCC366,inhibition,Prism,1,waterfall
Parthenolide,HCC38,inhibition,Prism,1,waterfall
Parthenolide,HCC4006,inhibition,Prism,0,waterfall
Parthenolide,HCC44,inhibition,Prism,1,waterfall
Parthenolide,HCC78,inhibition,Prism,0,waterfall
Parthenolide,HCC827,inhibition,Prism,0,waterfall
Parthenolide,HCT 116,inhibition,Prism,0,waterfall
Parthenolide,HCT 15,inhibition,Prism,0,waterfall
Parthenolide,HDQ-P1,inhibition,Prism,0,waterfall
Parthenolide,HEC-1-A,inhibition,Prism,0,waterfall
Parthenolide,HEC-1-B,inhibition,Prism,0,waterfall
Parthenolide,HEC-108,inhibition,Prism,0,waterfall
Parthenolide,HEC-151,inhibition,Prism,0,waterfall
Parthenolide,HEC-251,inhibition,Prism,0,waterfall
Parthenolide,HEC-265,inhibition,Prism,0,waterfall
Parthenolide,HEC-59,inhibition,Prism,0,waterfall
Parthenolide,HEC-6,inhibition,Prism,0,waterfall
Parthenolide,HEY A8,inhibition,Prism,1,waterfall
Parthenolide,HGC-27,inhibition,Prism,0,waterfall
Parthenolide,HLF,inhibition,Prism,0,waterfall
Parthenolide,HMC-1-8,inhibition,Prism,1,waterfall
Parthenolide,HOS,inhibition,Prism,0,waterfall
Parthenolide,HPAC,inhibition,Prism,0,waterfall
Parthenolide,HSC-2,inhibition,Prism,0,waterfall
Parthenolide,HSC-3,inhibition,Prism,0,waterfall
Parthenolide,HT-1080,inhibition,Prism,0,waterfall
Parthenolide,HT-1376,inhibition,Prism,1,waterfall
Parthenolide,HT-144,inhibition,Prism,0,waterfall
Parthenolide,HT-29,inhibition,Prism,1,waterfall
Parthenolide,HT-55,inhibition,Prism,1,waterfall
Parthenolide,Hep 3B2.1-7,inhibition,Prism,0,waterfall
Parthenolide,Hs 294T,inhibition,Prism,0,waterfall
Parthenolide,Hs 729.T,inhibition,Prism,0,waterfall
Parthenolide,Hs 766T,inhibition,Prism,0,waterfall
Parthenolide,Hs 852.T,inhibition,Prism,1,waterfall
Parthenolide,Hs 939.T,inhibition,Prism,0,waterfall
Parthenolide,Hs 944.T,inhibition,Prism,0,waterfall
Parthenolide,HuCC-T1,inhibition,Prism,0,waterfall
Parthenolide,HuH-28,inhibition,Prism,1,waterfall
Parthenolide,HuH-6,inhibition,Prism,0,waterfall
Parthenolide,HuP-T3,inhibition,Prism,0,waterfall
Parthenolide,Huh-7,inhibition,Prism,0,waterfall
Parthenolide,IA-LM,inhibition,Prism,1,waterfall
Parthenolide,IGR-1,inhibition,Prism,0,waterfall
Parthenolide,IGR-37,inhibition,Prism,0,waterfall
Parthenolide,IGROV-1,inhibition,Prism,0,waterfall
Parthenolide,IM95,inhibition,Prism,1,waterfall
Parthenolide,IPC-298,inhibition,Prism,0,waterfall
Parthenolide,IST-Mes1,inhibition,Prism,1,waterfall
Parthenolide,IST-Mes2,inhibition,Prism,0,waterfall
Parthenolide,Ishikawa (Heraklio) 02 ER-,inhibition,Prism,0,waterfall
Parthenolide,J82,inhibition,Prism,0,waterfall
Parthenolide,JHH-1,inhibition,Prism,1,waterfall
Parthenolide,JHH-4,inhibition,Prism,1,waterfall
Parthenolide,JHH-5,inhibition,Prism,0,waterfall
Parthenolide,JHH-6,inhibition,Prism,0,waterfall
Parthenolide,JHH-7,inhibition,Prism,1,waterfall
Parthenolide,JHOC-5,inhibition,Prism,0,waterfall
Parthenolide,JHOM-1,inhibition,Prism,0,waterfall
Parthenolide,JHOS-2,inhibition,Prism,1,waterfall
Parthenolide,JHUEM-2,inhibition,Prism,0,waterfall
Parthenolide,JIMT-1,inhibition,Prism,0,waterfall
Parthenolide,JMSU-1,inhibition,Prism,0,waterfall
Parthenolide,K029AX,inhibition,Prism,1,waterfall
Parthenolide,KALS-1,inhibition,Prism,1,waterfall
Parthenolide,KMBC-2,inhibition,Prism,0,waterfall
Parthenolide,KMRC-1,inhibition,Prism,1,waterfall
Parthenolide,KMRC-20,inhibition,Prism,1,waterfall
Parthenolide,KMRC-3,inhibition,Prism,1,waterfall
Parthenolide,KNS-42,inhibition,Prism,1,waterfall
Parthenolide,KNS-60,inhibition,Prism,1,waterfall
Parthenolide,KNS-62,inhibition,Prism,0,waterfall
Parthenolide,KNS-81,inhibition,Prism,1,waterfall
Parthenolide,KP-2,inhibition,Prism,0,waterfall
Parthenolide,KP-3,inhibition,Prism,1,waterfall
Parthenolide,KP-4,inhibition,Prism,0,waterfall
Parthenolide,KU-19-19,inhibition,Prism,0,waterfall
Parthenolide,KYSE-140,inhibition,Prism,0,waterfall
Parthenolide,KYSE-150,inhibition,Prism,0,waterfall
Parthenolide,KYSE-180,inhibition,Prism,1,waterfall
Parthenolide,KYSE-270,inhibition,Prism,0,waterfall
Parthenolide,KYSE-30,inhibition,Prism,0,waterfall
Parthenolide,KYSE-410,inhibition,Prism,0,waterfall
Parthenolide,KYSE-510,inhibition,Prism,0,waterfall
Parthenolide,KYSE-520,inhibition,Prism,0,waterfall
Parthenolide,KYSE-70,inhibition,Prism,0,waterfall
Parthenolide,Kelly,inhibition,Prism,0,waterfall
Parthenolide,Kuramochi,inhibition,Prism,0,waterfall
Parthenolide,L3.3,inhibition,Prism,0,waterfall
Parthenolide,LC-1/sq-SF,inhibition,Prism,1,waterfall
Parthenolide,LCLC-103H,inhibition,Prism,0,waterfall
Parthenolide,LK-2,inhibition,Prism,0,waterfall
Parthenolide,LMSU,inhibition,Prism,0,waterfall
Parthenolide,LN-18,inhibition,Prism,0,waterfall
Parthenolide,LN-229,inhibition,Prism,1,waterfall
Parthenolide,LNCaP clone FGC,inhibition,Prism,1,waterfall
Parthenolide,LOU-NH91,inhibition,Prism,1,waterfall
Parthenolide,LOX-IMVI,inhibition,Prism,0,waterfall
Parthenolide,LS1034,inhibition,Prism,0,waterfall
Parthenolide,LS180,inhibition,Prism,0,waterfall
Parthenolide,LS411N,inhibition,Prism,0,waterfall
Parthenolide,LS513,inhibition,Prism,0,waterfall
Parthenolide,LUDLU-1,inhibition,Prism,0,waterfall
Parthenolide,LXF 289,inhibition,Prism,1,waterfall
Parthenolide,Li-7,inhibition,Prism,0,waterfall
Parthenolide,LoVo,inhibition,Prism,1,waterfall
Parthenolide,Lu-99,inhibition,Prism,1,waterfall
Parthenolide,MCAS,inhibition,Prism,1,waterfall
Parthenolide,MCF-7,inhibition,Prism,0,waterfall
Parthenolide,MDA-MB-175-VII,inhibition,Prism,1,waterfall
Parthenolide,MDA-MB-231,inhibition,Prism,1,waterfall
Parthenolide,MDA-MB-435S,inhibition,Prism,0,waterfall
Parthenolide,MDA-MB-436,inhibition,Prism,0,waterfall
Parthenolide,MDA-MB-468,inhibition,Prism,0,waterfall
Parthenolide,MES-SA,inhibition,Prism,1,waterfall
Parthenolide,MFE-280,inhibition,Prism,0,waterfall
Parthenolide,MFE-296,inhibition,Prism,1,waterfall
Parthenolide,MFE-319,inhibition,Prism,0,waterfall
Parthenolide,MG-63,inhibition,Prism,0,waterfall
Parthenolide,MHH-ES-1,inhibition,Prism,1,waterfall
Parthenolide,MIA PaCa-2,inhibition,Prism,0,waterfall
Parthenolide,MKN1,inhibition,Prism,0,waterfall
Parthenolide,MKN45,inhibition,Prism,1,waterfall
Parthenolide,MKN7,inhibition,Prism,1,waterfall
Parthenolide,MKN74,inhibition,Prism,1,waterfall
Parthenolide,MPP 89,inhibition,Prism,0,waterfall
Parthenolide,MSTO-211H,inhibition,Prism,0,waterfall
Parthenolide,Malme-3M,inhibition,Prism,1,waterfall
Parthenolide,MeWo,inhibition,Prism,0,waterfall
Parthenolide,Mel Ho,inhibition,Prism,0,waterfall
Parthenolide,Mel JuSo,inhibition,Prism,0,waterfall
Parthenolide,NB1,inhibition,Prism,0,waterfall
Parthenolide,NCI-H1048,inhibition,Prism,0,waterfall
Parthenolide,NCI-H1339,inhibition,Prism,0,waterfall
Parthenolide,NCI-H1355,inhibition,Prism,0,waterfall
Parthenolide,NCI-H1373,inhibition,Prism,1,waterfall
Parthenolide,NCI-H1435,inhibition,Prism,0,waterfall
Parthenolide,NCI-H1437,inhibition,Prism,0,waterfall
Parthenolide,NCI-H1563,inhibition,Prism,1,waterfall
Parthenolide,NCI-H1568,inhibition,Prism,0,waterfall
Parthenolide,NCI-H157,inhibition,Prism,0,waterfall
Parthenolide,NCI-H1581,inhibition,Prism,0,waterfall
Parthenolide,NCI-H1623,inhibition,Prism,1,waterfall
Parthenolide,NCI-H1648,inhibition,Prism,0,waterfall
Parthenolide,NCI-H1650,inhibition,Prism,0,waterfall
Parthenolide,NCI-H1651,inhibition,Prism,0,waterfall
Parthenolide,NCI-H1693,inhibition,Prism,1,waterfall
Parthenolide,NCI-H1703,inhibition,Prism,1,waterfall
Parthenolide,NCI-H1792,inhibition,Prism,1,waterfall
Parthenolide,NCI-H1793,inhibition,Prism,0,waterfall
Parthenolide,NCI-H1838,inhibition,Prism,1,waterfall
Parthenolide,NCI-H1915,inhibition,Prism,0,waterfall
Parthenolide,NCI-H1944,inhibition,Prism,0,waterfall
Parthenolide,NCI-H1975,inhibition,Prism,0,waterfall
Parthenolide,NCI-H2009,inhibition,Prism,0,waterfall
Parthenolide,NCI-H2023,inhibition,Prism,1,waterfall
Parthenolide,NCI-H2030,inhibition,Prism,0,waterfall
Parthenolide,NCI-H2052,inhibition,Prism,0,waterfall
Parthenolide,NCI-H2087,inhibition,Prism,0,waterfall
Parthenolide,NCI-H2110,inhibition,Prism,1,waterfall
Parthenolide,NCI-H2126,inhibition,Prism,1,waterfall
Parthenolide,NCI-H2170,inhibition,Prism,1,waterfall
Parthenolide,NCI-H2172,inhibition,Prism,1,waterfall
Parthenolide,NCI-H2228,inhibition,Prism,1,waterfall
Parthenolide,NCI-H226,inhibition,Prism,0,waterfall
Parthenolide,NCI-H23,inhibition,Prism,0,waterfall
Parthenolide,NCI-H2347,inhibition,Prism,0,waterfall
Parthenolide,NCI-H2444,inhibition,Prism,1,waterfall
Parthenolide,NCI-H2452,inhibition,Prism,0,waterfall
Parthenolide,NCI-H28,inhibition,Prism,0,waterfall
Parthenolide,NCI-H292,inhibition,Prism,1,waterfall
Parthenolide,NCI-H322,inhibition,Prism,1,waterfall
Parthenolide,NCI-H358,inhibition,Prism,0,waterfall
Parthenolide,NCI-H446,inhibition,Prism,0,waterfall
Parthenolide,NCI-H460,inhibition,Prism,0,waterfall
Parthenolide,NCI-H520,inhibition,Prism,0,waterfall
Parthenolide,NCI-H522,inhibition,Prism,0,waterfall
Parthenolide,NCI-H596,inhibition,Prism,1,waterfall
Parthenolide,NCI-H650,inhibition,Prism,0,waterfall
Parthenolide,NCI-H661,inhibition,Prism,1,waterfall
Parthenolide,NCI-H727,inhibition,Prism,1,waterfall
Parthenolide,NCI-H747,inhibition,Prism,1,waterfall
Parthenolide,NCI-H838,inhibition,Prism,0,waterfall
Parthenolide,NCI-H841,inhibition,Prism,1,waterfall
Parthenolide,NCI-N87,inhibition,Prism,1,waterfall
Parthenolide,NUGC-3,inhibition,Prism,0,waterfall
Parthenolide,NUGC-4,inhibition,Prism,0,waterfall
